2FI1204,2PI1211,2FIC1201,2K-167A,2K-167,2K-169,2PI1301,2PI1212,2K175,2FI1203,2LIAS3250
37.63806534,36.12851334,34.80749893,-1.584639192,61.71392441,-0.263943195,41.6919136,33.5078392,52.8278923,2.374680996,0.128049746
36.11751938,35.88218689,33.07343674,-1.580044627,54.69038391,-0.256799757,42.1146965,33.25257874,38.7972908,2.002366543,21.6058197
36.36387253,35.92745209,31.65538025,-1.575450063,58.40506363,-0.253182858,41.597332,33.47253799,38.8588028,1.943951726,7.154746532
39.74867249,36.89697266,30.52825165,-1.570855618,57.84141922,-0.253182858,42.16242981,34.39847183,47.36903,2.233759642,0.951952338
34.10916901,35.69158173,35.08115005,-1.566261053,59.71498871,-0.253182858,41.56764221,33.139534,33.24833679,1.787330747,4.071004868
37.12820435,36.46195602,33.0358696,-1.561666608,56.67908859,-0.260416657,42.35877991,33.84745789,48.26027298,2.291140795,23.44634438
38.40323639,36.55008316,31.48153877,-1.557072043,60.23044968,-0.253695309,41.52733994,34.05210495,58.55926132,2.470308304,9.116639137
37.44883347,36.58213806,33.74147797,-1.557497025,58.2011261,-0.256191701,42.10715866,34.02045441,51.26642609,2.303346157,17.45718384
41.10731888,37.0672226,37.14810181,-1.561172605,74.38825226,-0.253182858,41.01084518,34.3288765,54.57175827,2.327680588,-13.27013779
37.25109482,36.36568832,34.56070328,-1.564848185,64.60873413,-0.25399676,41.019207,33.64942551,43.56164169,2.062456131,-2.09628129
37.86946106,36.58986664,33.55140305,-1.568523765,59.28139877,-0.255887657,42.2850647,34.05840302,39.7547493,1.970671296,16.44882202
35.80870056,36.0021553,34.81024933,-1.572199464,62.7105217,-0.264033556,41.43514252,33.43913269,35.01151657,1.721454382,-8.70348835
36.72194672,36.30105591,33.01344299,-1.575875044,60.40225601,-0.264033556,41.627491,33.77151108,36.76939392,1.872254848,-8.487668037
38.12755966,36.2915535,31.61032486,-1.579550624,59.90656662,-0.271267354,41.67687988,33.67717743,39.28010178,1.956181407,2.792122126
36.594841,36.45541382,32.48947144,-1.583226204,54.22758102,-0.280750126,42.5386734,33.83533096,37.11958313,1.870895028,22.92184639
35.53360367,35.86045074,32.71064758,-1.588923812,56.87433243,-0.286397427,42.1918869,33.23546982,32.18553162,1.666967869,12.30078888
36.71795654,36.02891922,29.43948364,-1.595351696,51.74334335,-0.29296875,42.31581116,33.47123718,37.00070572,1.867464185,20.9889183
36.71726608,36.16850662,31.59351158,-1.601779461,55.02397919,-0.307436347,41.90924835,33.55459213,37.67676544,1.908815503,16.12199974
34.09165955,35.56557846,30.65682793,-1.608207226,52.28949738,-0.311053246,41.90756607,33.00289536,31.24843216,1.637335062,12.42457962
33.45875549,35.37719727,31.97917557,-1.614634991,56.01128387,-0.316297472,41.37429428,32.8374939,31.63137627,1.539044619,9.376970291
35.53777695,35.51845551,31.20734596,-1.621062875,54.11087418,-0.325520813,42.07550812,32.93153763,30.10876274,1.59800601,15.39033413
37.0412674,35.85222626,28.00663757,-1.62749064,51.83015442,-0.332754612,41.83110809,33.40319443,34.84307098,1.746001244,16.18392372
37.95307159,36.26781464,29.71701241,-1.633918405,56.17788315,-0.331478059,41.44722748,33.70370483,43.68733597,2.103288651,9.501317024
40.09900665,36.65578842,28.47037697,-1.630895257,54.29326248,-0.325520813,42.32687759,34.03697586,53.3038826,2.413838148,12.02885342
35.27994537,35.79269409,31.91152763,-1.626294136,51.83737564,-0.325520813,42.50590515,33.33532333,42.93326187,2.165229321,31.45149803
36.27994919,35.96845627,30.86468124,-1.621693134,51.39875412,-0.329137713,42.79201889,33.34859848,38.51877594,1.976569653,7.584063053
37.1339035,36.13050842,30.91181564,-1.617092133,54.87565994,-0.325520813,42.14595413,33.69180679,50.83519363,2.324381828,9.431520462
36.58707047,36.13641357,33.19397736,-1.612491131,56.09732819,-0.325520813,41.97446823,33.61400223,55.2842865,2.580205441,16.27256584
37.07462692,36.1646843,29.66636467,-1.607890129,50.82617569,-0.318287045,43.2443161,33.50727463,49.60502243,2.368504524,23.0387516
34.0936203,35.65616989,32.48105621,-1.603289127,53.57710648,-0.311053246,42.6969986,33.04947662,37.95934677,2.016806602,20.61141586
37.2550354,35.90166855,27.74706459,-1.598688126,50.50886536,-0.306160003,42.15529633,33.58213043,40.0788765,2.133995533,15.27796936
35.8327713,35.9552803,31.91160965,-1.592264533,54.74898529,-0.296585649,42.19110107,33.21648026,46.70500565,2.308971405,14.81894016
37.59373474,35.99191666,27.51361275,-1.58583343,49.84809113,-0.299746841,42.0819397,33.5368042,43.11367416,2.245747566,21.18294144
37.02318573,35.98641586,30.87272835,-1.579402208,54.02788544,-0.296254247,42.2995224,33.42764664,38.78062057,2.018581152,3.939729691
30.68125534,34.80835342,33.32997894,-1.572971106,52.17414856,-0.307436347,42.00553131,32.15567398,30.67824936,1.668530226,9.536624908
31.67418861,35.27778625,34.97806931,-1.566539884,52.97031403,-0.310901165,43.251091,32.67015076,32.64612198,1.779760003,19.33301926
35.33502197,35.76563263,31.8691864,-1.560108662,54.296875,-0.29296875,41.54820251,33.32804108,39.26930618,1.971653461,3.711382866
35.72369385,35.91532898,35.99896622,-1.553677559,67.14201355,-0.29296875,40.96084595,33.18558121,51.63460922,2.277851105,-17.2557106
37.42510986,36.32172012,33.52171707,-1.547976255,57.20486069,-0.275066882,42.92173767,33.72883606,55.34288788,2.502582073,3.78259635
36.17707825,35.92060089,30.83194351,-1.547516942,50.43040848,-0.274884254,43.36587906,33.40711594,46.44384384,2.375555992,19.6319313
36.61962509,36.02494431,33.61857224,-1.547057629,52.58969879,-0.288500398,42.7191658,33.57207489,40.7457962,2.091155052,15.50957108
33.93017197,35.61577988,31.76034355,-1.546598434,56.46186829,-0.289894521,41.23100281,32.93873596,31.94810486,1.59248805,2.618143797
33.02560425,37.19515991,23.48907089,-1.546139121,45.81891632,-0.282118052,42.70553207,34.70396423,41.90660858,1.988564849,33.40884781
36.89276505,37.41697311,34.5973053,-1.545679808,62.09490585,-0.296585649,42.46230316,34.74845886,49.70703125,2.21723032,12.04563522
33.11910629,36.46931076,40.35009384,-1.545220494,60.51064682,-0.29746747,43.21895218,33.85477829,36.96283722,1.930801868,17.65582848
35.13915253,36.79417801,37.12290573,-1.544761181,65.54878235,-0.289351851,41.54730988,34.11322403,49.1644783,2.174046993,3.854824066
36.61700058,36.5352211,30.16084099,-1.544869423,56.62257004,-0.278501153,41.54546738,34.06093979,39.90882492,1.994586587,7.34222126
32.47357559,35.66799545,38.93991852,-1.546705604,59.68507385,-0.279747456,41.99637985,33.06202698,33.28923798,1.759107351,17.89434433
34.68187714,36.46249771,31.97463799,-1.548541784,58.03661728,-0.278501153,41.74492264,33.85416412,38.27990341,1.87706387,5.680464268
37.0919838,36.54547501,25.98535919,-1.550377965,45.8140564,-0.289351851,42.99927139,33.94173431,36.39864731,1.883143425,27.28851128
35.52145386,36.28626633,37.07934189,-1.552214146,56.185215,-0.29296875,43.1944809,33.76476669,44.40465927,2.078595161,17.7151432
34.64885712,36.32967377,30.0430851,-1.554050326,51.72406006,-0.29296875,42.5530014,33.77394485,35.48804092,1.854622126,12.46348953
32.05049515,35.96137238,33.12789917,-1.555886507,54.89030075,-0.29296875,42.25773621,33.27499008,34.06391525,1.763200998,2.200357914
37.72242737,36.74406815,34.35822296,-1.557722688,58.81913757,-0.289351851,41.67472458,34.0846405,52.10216141,2.34953475,21.62676811
35.12121582,36.12330246,30.84601021,-1.558038354,50.85721207,-0.289351851,43.21263885,33.64372253,41.55213547,2.170957804,26.50175095
33.14437103,35.67672348,38.9706192,-1.555743098,64.13471222,-0.278501153,41.19279099,33.0727005,37.3711319,1.815408349,-3.72864151
31.94244385,35.29688263,36.69142914,-1.553447843,59.50878906,-0.277356118,41.93546295,32.72089386,33.05447769,1.711831808,6.163976192
34.63949203,35.89949417,31.22890282,-1.551152587,52.48781967,-0.278501153,42.68689728,33.4446373,39.34499741,2.054706097,20.99301338
35.2098465,36.12983704,29.04668808,-1.548857331,53.59519577,-0.282118052,41.25620651,33.55392456,41.95278168,1.973192811,7.536126137
38.46645737,36.72484207,29.46386528,-1.546562076,57.06090927,-0.282118052,41.49993515,34.23011398,48.19639969,2.077914238,1.899819255
34.44850922,35.95298767,35.38143921,-1.544266939,57.4629364,-0.289351851,43.50340652,33.34118271,37.23334885,1.9794451,11.03709984
34.5529747,35.82410812,33.73920822,-1.541971684,55.4244194,-0.289351851,42.5982933,33.28363037,38.15499878,1.919522643,2.960900784
35.80085754,36.34177017,31.48261261,-1.543941617,58.92396927,-0.289807737,41.32607651,33.7958374,48.828125,2.159851313,-2.694463491
31.48241806,35.47422028,37.32527161,-1.550370455,59.20864105,-0.300202549,41.90962601,32.86023331,35.39485168,1.837347746,6.931940556
35.75338364,36.26886749,33.02157974,-1.556799412,57.33146286,-0.307436347,41.50788498,33.6867981,45.34152603,2.197608948,10.1917057
34.48648834,36.11083984,32.2468071,-1.563228369,53.16535568,-0.310902923,42.55138397,33.46652603,37.04844666,1.839202642,25.02330971
34.3747406,36.16005707,26.5495491,-1.569657207,43.36225891,-0.311053246,44.1612854,33.71793747,37.07915497,1.97347784,21.10144997
33.14051819,35.39109421,39.31174469,-1.576086164,57.17230988,-0.311053246,43.26919174,32.72644806,41.9753418,2.211933136,28.21235466
35.03331375,36.16744614,34.34819031,-1.582515121,54.48841858,-0.311053246,42.56650543,33.62397003,39.59274292,2.073404551,17.61593437
34.03479385,36.00769424,40.61561966,-1.588943958,62.22460175,-0.307798237,41.84384537,33.45563507,44.55779648,2.170236826,17.29421234
35.2480278,36.15955353,30.66031075,-1.590311289,53.2869873,-0.310540646,41.61329269,33.52494431,43.00553894,2.061725616,17.40483475
33.01887512,35.5569458,35.45923233,-1.588476419,55.59153366,-0.300202549,43.31775665,33.01773453,33.06829834,1.807448506,8.089730263
35.00024414,35.89510727,31.81840897,-1.58664155,52.43055344,-0.296585649,42.99742889,33.35095978,36.05036163,1.902460933,17.2851162
32.69392014,35.74149704,37.6544075,-1.584806681,59.09297562,-0.29203409,42.09124756,33.14247894,34.04656601,1.708154082,9.167821884
32.1665802,35.49258804,31.60903358,-1.582971811,52.42601013,-0.29296875,42.73367691,32.90121078,31.55768776,1.707283378,12.52260208
35.02275085,36.22132874,24.77867699,-1.581136823,44.93996048,-0.29296875,42.51398849,33.69655609,37.62207794,1.939687133,27.36100006
34.13750839,35.78881454,28.3781395,-1.579301953,49.83000565,-0.29296875,42.51028442,33.26681137,36.55925369,1.834192276,20.27268028
37.28810501,36.83002853,38.35266876,-1.577467084,66.25101471,-0.29296875,41.8560791,34.21631622,53.58271408,2.277591705,-2.835592747
36.74798584,36.48219681,39.33715057,-1.577301979,61.78757095,-0.29296875,42.60188675,33.88593674,53.594944,2.465615749,17.62932968
37.99602127,36.86388779,35.34872437,-1.577761412,64.11672211,-0.28552264,41.43878937,34.2961731,57.85948944,2.39525795,-11.79698563
36.55053711,36.08001709,28.46970558,-1.578220844,51.71440887,-0.282118052,42.01179886,33.54824829,50.70544052,2.374956131,14.93327045
32.04997635,35.51218414,31.71978378,-1.578680277,53.57984924,-0.291009337,41.72206116,32.9400444,32.7995224,1.799016953,14.50881863
37.79851913,36.60961533,27.0402813,-1.579139709,49.51423264,-0.296585649,42.89987946,34.29397583,41.45616913,2.076200962,10.77097607
37.77748489,36.83160019,33.37860107,-1.579599142,58.03795624,-0.295187563,42.56402969,34.06411743,41.33286285,2.0333426,4.446783066
35.52832413,35.82089233,34.67286301,-1.580058575,56.41637802,-0.29792279,42.52017593,33.25742722,37.23288727,1.87999928,5.521615505
34.72462082,35.89103699,34.22654724,-1.580518007,55.72013855,-0.298926294,42.66654968,33.19979477,46.04455948,2.307544708,22.71330452
37.84553528,36.62922668,26.95443535,-1.579797864,49.96964264,-0.296585649,42.22237778,34.13389587,43.69679642,2.094153881,18.33178329
34.51436615,36.10374451,35.05495453,-1.578878403,61.04084778,-0.296585649,41.90460205,33.50543594,38.14809036,1.922044396,5.256934643
36.57100677,36.32041168,36.44573593,-1.577959061,60.63368225,-0.296585649,42.41898346,33.70314407,40.57616425,1.991708398,22.53945732
35.74188232,36.4944458,34.49537277,-1.577039719,57.20847702,-0.289351851,42.59898376,33.82715607,39.7289238,1.94597578,4.157330513
33.27935791,35.8067131,38.47562408,-1.576120257,57.47612762,-0.296585649,42.42945862,33.31674957,33.37360001,1.738637328,19.60477638
36.76719284,36.41231918,31.54559898,-1.575200915,52.71445465,-0.297254354,42.72005844,33.91099548,39.97008896,2.086411476,19.97408485
36.71011734,36.38362885,29.60772896,-1.574281573,54.04685974,-0.296585649,42.57400894,33.90581512,41.67747879,2.163530588,10.98531437
36.74008179,36.4726944,31.37652969,-1.573362112,56.78530121,-0.282118052,41.99992371,33.89155579,45.69813538,2.098579168,12.25017262
37.22484207,36.41165543,27.79950714,-1.571987152,48.73046875,-0.274884254,42.78862762,33.95512772,41.68759537,2.048890829,12.21537399
37.24409103,36.41772842,36.69583893,-1.570606351,65.14008331,-0.271662354,42.09223938,33.88753891,49.11648178,2.246169329,-3.857398272
36.01000977,36.51337051,35.7636795,-1.56922555,55.86752319,-0.282118052,42.96107483,33.85108948,37.81680298,1.944130898,15.8472929
35.54811478,36.45300674,32.28090668,-1.567844748,55.54393005,-0.282118052,42.69404221,33.85064697,41.90919876,2.138913155,11.57009029
37.2833786,36.52687073,34.54462051,-1.566464067,59.62834549,-0.296585649,41.77222443,34.0283165,46.00424194,2.173068762,4.267476082
35.42921448,36.08900452,39.08296204,-1.565083265,60.89048004,-0.29296875,43.2243309,33.47223282,43.06182098,2.120430946,14.94672585
38.89570618,36.92056274,34.66268539,-1.563702464,59.44659424,-0.289351851,42.01417923,34.39684296,48.4303093,2.193663597,0.398508787
36.79943848,36.43214798,28.39443016,-1.562737465,48.6328392,-0.289351851,43.01247025,33.87322617,41.58114243,2.17312789,22.05959892
38.28284836,36.8293457,29.41819763,-1.564575553,55.55749512,-0.282118052,41.85330582,34.22729874,53.52220535,2.395083427,-0.808488488
34.48180008,35.68100739,25.15717506,-1.566413641,42.02599335,-0.282118052,43.50945663,33.24155426,43.89704514,2.332250834,38.50466156
34.59389877,35.83998108,30.61760712,-1.568251848,51.69629669,-0.274884254,42.63673401,33.21229553,47.19738388,2.261096001,19.29297256
35.83850479,36.23468781,34.68653488,-1.570089936,56.93721008,-0.264033556,42.74762344,33.72639084,47.89483261,2.289026976,12.14692974
38.90929031,36.71356964,32.06497574,-1.571928024,55.44161987,-0.288387477,42.88022614,34.35972595,59.84527969,2.644060135,-0.287940562
35.66814804,36.03183746,35.11376953,-1.573766232,59.46541977,-0.300202549,41.26913452,33.40552902,50.43763351,2.247889757,21.06485558
36.57028961,36.44820404,34.91086578,-1.57560432,71.28903961,-0.296585649,39.94441605,33.87817383,57.44835663,2.243061543,-23.9938736
39.16154861,36.43592834,30.69296265,-1.576967597,60.04442978,-0.296585649,41.0020752,33.94708252,56.14323044,2.393037081,-1.783336163
33.47790146,35.65668488,31.11521339,-1.576967597,52.12673569,-0.296585649,42.57014465,33.13657379,38.32465363,1.940501213,23.0057621
35.46936035,35.85230637,30.45127678,-1.576967597,55.13822937,-0.296585649,41.25246811,33.37381363,48.0194664,2.111765623,26.3203125
37.08396149,36.34711838,33.3034668,-1.576967597,60.210495,-0.294184774,40.5033493,33.69797134,44.06464386,1.925530314,9.770478249
34.29875946,35.62391663,29.18261147,-1.576967597,55.01663589,-0.300202549,40.46721268,33.11352158,39.50014496,1.847401142,34.25597763
34.57575607,35.61262512,35.93698502,-1.576967597,65.83535004,-0.296585649,40.03540802,33.04514694,44.56377792,2.011326075,7.863116741
35.62804413,35.91283035,36.82362366,-1.576967597,75.22104645,-0.289351851,39.28723145,33.28791428,35.45396805,1.568814635,-4.635255337
35.48714447,36.21827316,45.10357285,-1.576967597,74.33569336,-0.29296875,40.97303772,33.47254181,33.84654999,1.630882621,12.0511198
36.91253662,36.24331284,29.16641617,-1.57474792,57.21133423,-0.289351851,40.72980118,33.76389313,39.91312027,1.79050231,8.331268311
35.66368103,36.20595551,27.5441494,-1.568784595,54.45948792,-0.289351851,40.84092712,33.60656357,30.61062813,1.390473962,9.776712418
37.77577591,36.51914597,28.98282623,-1.56282115,61.19646072,-0.282118052,40.48773193,33.95154572,35.28645706,1.638391376,7.10623312
38.01626205,36.79335022,31.47143745,-1.556857705,77.94276428,-0.27370882,39.208992,34.17210388,45.18487167,1.74966228,-41.0733757
36.51032639,36.3228569,42.46946335,-1.55089438,79.67648315,-0.271267354,40.10350037,33.66002274,32.6171875,1.584732175,18.24155617
34.50576401,36.05849457,44.87845612,-1.544930935,84.55288696,-0.264033556,39.51493454,33.1931839,30.43692398,1.348875403,-1.197100759
34.50852203,35.98008347,40.43829346,-1.538967609,81.39105988,-0.264033556,39.26565552,33.36508179,32.12992859,1.350197554,-9.860718727
35.93532181,36.15424347,27.29520035,-1.533004165,57.19400787,-0.263370812,39.93890762,33.62160873,38.25431061,1.680505395,19.29216766
38.0667305,36.58388519,29.6987133,-1.531737089,62.81105042,-0.260416657,40.13763809,34.04070282,34.34246445,1.603755116,11.191535
34.80351639,35.85319901,28.33864212,-1.535407543,54.6380806,-0.256799757,40.85127258,33.33544159,34.60254669,1.677631617,17.57718277
35.12800217,35.58103561,24.25928497,-1.539077997,45.41930389,-0.260416657,41.64699554,33.14913559,29.62934303,1.40649426,27.26242256
37.13004303,36.42499161,32.25878525,-1.542748451,62.12176895,-0.260416657,40.48387146,33.96030045,39.48175049,1.760732651,-0.886811018
36.2111969,35.96278381,33.23205948,-1.546418905,64.865448,-0.256799757,39.99204254,33.52565384,32.59548569,1.519298315,2.578038454
37.9861145,36.38520432,27.48201942,-1.55008924,56.50115585,-0.263973236,40.48950958,33.8527565,32.93909073,1.640877962,14.44592476
34.92705536,35.84841156,25.158741,-1.553759694,56.31826019,-0.271267354,40.12017822,33.41801834,31.99750137,1.492580175,-4.635887623
35.04527283,35.69941711,37.67174149,-1.557430148,67.12129211,-0.281786114,40.36058807,33.11193848,32.05056763,1.498402357,17.9786644
35.02531433,35.73986816,35.69766998,-1.560824394,66.93793488,-0.296133488,40.20512772,33.30012512,30.30387688,1.432215095,9.106739998
35.81611252,36.05347061,33.00432587,-1.564037681,65.95413971,-0.29296875,39.87678146,33.43738937,32.79030991,1.534770131,-2.254864216
37.88982391,36.36078262,35.02732086,-1.567251086,75.30381775,-0.295892328,39.46199799,33.85107803,35.0397644,1.525831461,-6.530657291
34.85319138,35.72471619,36.37130737,-1.570464373,74.15007019,-0.300202549,39.08143997,33.18081665,33.05872345,1.493005872,10.73814392
37.38037872,36.12903595,33.8332901,-1.573677659,73.27706909,-0.300202549,39.44293976,33.63784027,42.45452499,1.837273002,-3.333672523
36.75743103,36.23060226,37.80835342,-1.576890945,66.21394348,-0.302373528,41.04924011,33.67284775,49.84382248,2.209609985,16.84312057
34.93893433,35.80301285,33.87993622,-1.580104351,60.33347702,-0.307436347,40.72236252,33.13670731,41.97382736,1.907774806,15.99469471
35.06758499,35.95211411,22.41071129,-1.583317637,46.53165054,-0.302817374,40.62902069,33.37592697,36.28833771,1.757861495,17.79522705
35.04270172,35.81417465,31.0743618,-1.582201004,61.42767715,-0.307436347,40.05625916,33.25819397,29.460392,1.41020906,-2.840009689
34.01311111,35.53272629,29.6576519,-1.579441905,60.4383812,-0.307436347,39.61444855,33.06143951,31.27252197,1.366857886,3.35171771
35.49840546,36.08544922,39.16336441,-1.576682806,69.26359558,-0.303242743,40.65245819,33.42246628,26.8694973,1.266510367,20.29092216
38.50812912,36.81563187,29.35969353,-1.573923588,61.79964828,-0.296585649,40.21289444,34.33808136,35.54315186,1.599544883,0.870051503
37.229599,36.53149033,31.76712608,-1.571164489,70.20394897,-0.291220695,39.88402176,34.00764084,43.94199753,1.793627143,-12.93975925
37.16299438,36.08220673,30.18474007,-1.56840539,57.50125504,-0.29296875,40.45689774,33.57782745,46.56902695,2.086786032,30.43146515
37.23585129,36.2793808,33.50673676,-1.565646172,75.79575348,-0.278501153,39.11480331,33.72269058,45.99609375,1.846938252,0.561212957
37.08545303,36.63990021,33.1594162,-1.562887073,65.00471497,-0.274884254,40.55017471,34.11394501,46.02405167,2.001665831,12.29800606
36.77171326,36.45720673,41.28749084,-1.560129642,83.98658752,-0.278501153,39.90385818,33.66083908,55.18443298,2.23881197,-1.158688903
37.76483917,36.65333939,32.62501907,-1.557372451,64.43074036,-0.274884254,40.27069092,34.09011459,45.47914886,1.913691282,18.82347488
38.69157791,36.72857666,27.7546978,-1.554615259,57.4942131,-0.273588479,40.62304688,34.41133118,45.62112427,1.974670649,7.07439661
35.65365601,36.14881516,38.27045822,-1.551858068,83.70347595,-0.259241432,38.7923584,33.47047424,37.85640335,1.5964849,-10.30790615
36.88074875,36.1266098,24.47467041,-1.549100757,50.05786896,-0.245949075,40.87356949,33.80241776,31.59438133,1.53978765,24.88811874
34.2603035,35.58766174,36.93204498,-1.546343565,70.09189606,-0.245949075,39.76420975,33.07001114,27.41046143,1.312992096,18.73113441
34.36649704,35.58806229,36.55440521,-1.543586373,62.41358185,-0.257643461,40.8330307,32.97705841,25.93677711,1.312584877,36.86597443
34.38941574,36.04184723,36.28129196,-1.540829182,67.6133194,-0.260416657,39.79938126,33.43925095,34.20565033,1.644001365,6.455474377
34.53556061,35.85079575,40.29547501,-1.547164917,71.46509552,-0.271267354,40.138134,33.19643402,33.6219902,1.625535011,20.13200378
31.98357582,35.37909317,30.56810379,-1.553602934,59.95191956,-0.275370389,39.50365448,32.88169479,22.96621513,1.182551742,7.018449306
32.55690002,35.24153519,26.98438263,-1.560040951,50.5859375,-0.278079331,40.8147583,32.61690521,28.28612137,1.363723636,27.28153229
34.54183578,35.47520828,30.63105011,-1.566478968,52.74491501,-0.278501153,41.58560181,32.99055099,25.43432999,1.312481642,34.29984283
33.82678986,35.55095291,31.11559486,-1.572916985,55.18741989,-0.289351851,41.46413803,32.94843674,23.69948006,1.243529201,18.51146507
35.43946457,36.21488953,30.97951317,-1.579355001,61.22685242,-0.29296875,40.07902527,33.6828537,28.55028152,1.327871203,-4.492260456
31.08042336,35.07510757,41.11679459,-1.585793018,71.01055908,-0.29667592,39.80474472,32.40121841,29.18834305,1.446321487,32.16965485
33.78515244,35.71809387,30.50470734,-1.590980411,57.46666718,-0.300185204,40.44949722,33.12880325,31.23091316,1.488733411,19.40873337
36.43759155,36.33178329,32.87546921,-1.587301612,63.53079987,-0.29296875,40.55597687,33.87805939,37.52402878,1.714450002,16.50307846
37.38459778,36.475914,33.08524323,-1.583622813,62.23596573,-0.2931512,41.0366745,34.01455688,37.46706772,1.711335301,4.640581608
35.44678497,36.04696655,33.15692139,-1.579943895,56.03646088,-0.296312064,41.21359253,33.64439011,36.14530182,1.782508492,31.20417404
36.01160049,36.24873352,37.33750153,-1.576265097,76.78991699,-0.289686263,39.0455246,33.60383606,39.28528214,1.697765708,14.40221214
38.24698257,36.45800018,35.43346405,-1.572586179,65.12589264,-0.278896451,40.54957581,33.75547409,42.84287643,1.86755693,13.71437836
37.8893013,36.39583206,25.62505341,-1.56890738,51.29875183,-0.278501153,41.63926697,33.88879013,44.60361862,2.090184212,23.80768204
38.84729767,36.59643555,27.27403831,-1.565228462,59.24595261,-0.278501153,40.37528229,34.07118225,55.61762619,2.244195223,4.36952877
37.12424469,36.15192413,30.16248131,-1.561194658,56.04750824,-0.278501153,41.4406929,33.77220154,37.31915283,1.813559532,20.59199142
32.80023193,35.38414001,46.57841492,-1.556141615,80.26631927,-0.278501153,39.83285141,32.63918304,29.71669579,1.420140147,7.056367397
36.72786331,36.21038055,38.45078659,-1.551088452,75.25231171,-0.26585713,39.73394394,33.5214119,35.60639191,1.679000378,25.71660995
39.94841003,36.9281044,24.74201012,-1.546035409,63.88630676,-0.256799757,39.74546814,34.51309586,38.85705566,1.657924175,-16.21802139
38.66695023,36.49682236,25.41289711,-1.540982366,51.77951813,-0.254307419,41.77503967,34.00024033,34.24754333,1.654406905,31.95685768
34.5201149,35.97711182,31.91929436,-1.535929322,58.99223709,-0.256799757,40.57084274,33.31991196,28.08491707,1.278544903,-0.235882416
33.83691025,35.75851059,34.56929779,-1.530876279,65.30332184,-0.260416657,39.79973602,33.34340286,30.19774818,1.354899883,7.856033802
34.86672974,35.70588684,28.79424667,-1.525823116,52.21320724,-0.254689842,40.83523941,33.28261185,31.36566353,1.492758632,28.98703003
36.22618484,36.02331924,28.09218216,-1.523775697,54.21557617,-0.256799757,40.01152802,33.59955597,28.84777451,1.384603739,1.416139841
30.01057816,34.74869156,25.58438492,-1.526534796,49.46832275,-0.260416657,40.53528976,32.1611824,21.40676308,1.167862535,16.46852112
34.53139114,35.36353302,33.01677322,-1.529293895,61.42891312,-0.264033556,40.27755737,32.85447693,29.44601059,1.347270846,6.703727245
29.83191299,34.52137756,29.08439636,-1.532052994,51.33548355,-0.262375712,41.24461365,31.9333744,23.09420776,1.254683256,6.025008678
34.28629684,35.72563171,35.14362717,-1.534812093,67.90726471,-0.267194808,39.38653946,33.15591812,35.75160217,1.690316439,-3.592748642
38.01818848,36.72950745,37.14616013,-1.537571311,74.43264008,-0.264974415,39.93085861,33.97144318,39.90381622,1.772432327,-3.414717436
36.60493851,36.30011749,35.96154022,-1.54033041,72.59143829,-0.271267354,39.83984375,33.68656921,48.58099747,2.017760038,8.625787735
33.87531281,35.30565262,31.57636452,-1.543089509,54.52315903,-0.264033556,41.57152939,32.73270035,30.3420105,1.441253781,29.51797867
36.01753616,36.05426025,31.25139618,-1.543460488,58.37673569,-0.27244243,40.76231384,33.4812851,30.61125946,1.395201921,-0.050178915
37.51836014,36.34839249,32.72369385,-1.541622043,60.3589325,-0.271267354,40.56150436,33.86502838,34.98839951,1.589233637,32.00551605
35.8127861,36.25701523,30.88315582,-1.539783597,61.05910492,-0.271267354,40.17869949,33.71472168,40.24871063,1.865651131,7.011282921
37.41300201,36.47621918,25.99780083,-1.537945151,56.40936279,-0.276088059,40.38445282,34.00998688,38.342659,1.775861859,2.61235261
39.51622009,37.04522324,30.23359299,-1.536106706,66.6914978,-0.274063945,40.25359344,34.43570328,46.22854996,1.824305177,-2.260658026
34.88822937,35.97561264,34.64361954,-1.53426826,68.70656586,-0.264033556,39.46572876,33.36217117,32.90052795,1.629099727,9.485092163
35.97551727,36.14846039,38.04373169,-1.532429814,68.09790802,-0.251906931,39.91950226,33.47370148,47.14868164,2.027142286,21.41806602
35.65454865,36.05621338,34.74893188,-1.530591369,63.29786682,-0.253699273,40.437397,33.40457535,40.83442688,1.932182074,14.89593315
36.23970032,36.19421005,35.74690628,-1.528454661,67.74362946,-0.264033556,39.80150604,33.57174301,43.54772568,1.903914452,15.92708302
38.30712891,36.62430573,29.00964737,-1.526157379,63.56938553,-0.256465673,39.79498291,34.07525253,37.4902916,1.656496167,12.01801586
38.5248642,36.62616348,35.01368713,-1.523860216,70.08463287,-0.238986254,40.25845718,34.12301254,39.59519958,1.730926514,12.95838356
34.8810463,36.07429123,38.90971756,-1.521562934,75.40507507,-0.245949075,39.57093048,33.32476425,30.30093002,1.381524324,-6.503472328
31.76584435,35.21162415,38.88350296,-1.519265652,67.45342255,-0.253182858,39.58985519,32.47068787,26.57014275,1.268974304,10.9128952
33.78831863,35.24835587,29.88797951,-1.516968369,57.38570404,-0.253182858,39.83347702,32.83050156,22.70264244,1.253481746,1.338687181
36.02059174,36.15673065,31.81333351,-1.514671087,74.09046936,-0.245949075,39.0259552,33.69947815,32.00688171,1.455851197,-9.135010719
36.56447983,36.23744965,29.46184921,-1.512373924,63.86600494,-0.253182858,39.88944626,33.7107048,27.99481392,1.292843938,-9.988414764
